graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
hc-square-007-002,74,108,hc-square-007-002_01,30,96047464911400,0.31,0.32,35060,0.005893,182,1,,247,orig
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,48.11,48.21,4593036,44.873016,8354830,1,,209,orig
sp005,65,402,sp005_01,10,4216790,0.21,0.22,35060,0.019600,114,1,,429,opt
sp005,65,402,sp005_01,10,4216790,0.22,0.22,35060,0.019769,114,1,,429,heur
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,0.41,0.41,36088,0.033742,11530,1,,209,heur
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,0.4,0.41,36084,0.032310,9034,1,,209,opt
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.92,0.92,41200,0.144955,498,1,,188,opt
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.5,0.51,37108,0.041154,312,1,,188,orig
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.93,0.93,40180,0.145774,468,1,,188,orig
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.93,0.94,41200,0.143011,498,1,,188,heur
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.49,0.5,37108,0.040961,332,1,,188,heur
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.5,0.5,36084,0.040488,332,1,,188,opt
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.16,0.17,34032,0.004470,156,1,,188,orig
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.16000001,0.17,35064,0.004466,166,1,,188,opt
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.17,0.17,34036,0.004486,166,1,,188,heur
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.46,0.46,37108,0.103543,414,1,,137,heur
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.48000002,0.49,38132,0.123701,390,1,,137,orig
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.45000002,0.46,38132,0.103600,414,1,,137,opt
grid090x090,8100,16020,grid090x090_02_9631,4049,,1795.77,1800.42,140044300,,,0,,,orig
grid090x090,8100,16020,grid090x090_01_0710,4048,,1795.9,1800.42,139998568,,,0,,,orig
grid090x090,8100,16020,grid090x090_04_4969,4049,,1795.65,1800.42,140043528,,,0,,,orig
grid090x090,8100,16020,grid090x090_03_8778,4048,,1795.67,1800.42,139998572,,,0,,,orig
grid090x090,8100,16020,grid090x090_01_0710,4048,,1796.1,1800.1,33809416,,,0,,,heur
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.25,0.25,36084,0.029212,260,1,,137,orig
grid090x090,8100,16020,grid090x090_04_4969,4049,,1796.18,1800.1,33728352,,,0,,,heur
grid090x090,8100,16020,grid090x090_03_8778,4048,,1796.12,1800.1,33809420,,,0,,,heur
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,153,153.39,4204424,1.571782,355369,1,,61,heur
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.25,0.26,35056,0.028968,276,1,,137,heur
ph-19-19,7947,14807,ph-19-19_01,3631,,1796.6299,1800.75,142592120,,,0,,,heur
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.24000001,0.25,36084,0.029005,276,1,,137,opt
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.08,0.09,33008,0.003204,138,1,,137,opt
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.089999996,0.09,34040,0.003192,138,1,,137,heur
grid090x090,8100,16020,grid090x090_02_9631,4049,,1796.21,1800.1,33809380,,,0,,,heur
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.08,0.09,34036,0.003197,130,1,,137,orig
ph-19-18,7529,13857,ph-19-18_01,3441,,1796.6,1800.72,142296372,,,0,,,heur
sp004,52,318,sp004_01,8,210289,0.07,0.07,34036,0.012681,91,1,,198,heur
sp004,52,318,sp004_01,8,210289,0.07,0.08,34040,0.012624,110,1,,198,orig
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.17,0.18,33012,0.009449,2421,1,,95,orig
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.13,0.14,34036,0.005000,245,1,,95,heur
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.13,0.14,34036,0.004996,245,1,,95,opt
sp004,52,318,sp004_01,8,210289,0.060000002,0.08,33012,0.012688,91,1,,198,opt
grid080x080,6400,12640,grid080x080_03_8653,3199,,1795.87,1800.43,144322828,,,0,,,orig
grid080x080,6400,12640,grid080x080_01_9321,3199,,1795.85,1800.43,144322828,,,0,,,orig
grid080x080,6400,12640,grid080x080_04_8592,3198,,1795.83,1800.43,144615292,,,0,,,orig
grid080x080,6400,12640,grid080x080_02_8623,3198,,1795.87,1800.43,144615288,,,0,,,orig
grid080x080,6400,12640,grid080x080_03_8653,3199,,1796.16,1800.1,33609620,,,0,,,heur
grid080x080,6400,12640,grid080x080_01_9321,3199,,1796.0901,1800.1,33609620,,,0,,,heur
ph-18-17,6431,11787,ph-18-17_01,2927,,1795.96,1800.7,139606328,,,0,,,orig
grid080x080,6400,12640,grid080x080_02_8623,3198,,1796.16,1800.1,33450180,,,0,,,heur
ph-18-18,6809,12642,ph-18-18_01,3098,,1796.48,1800.65,140352616,,,0,,,heur
ph-18-17,6431,11787,ph-18-17_01,2927,,1796.5801,1800.66,139900660,,,0,,,heur
grid080x080,6400,12640,grid080x080_04_8592,3198,,1796.29,1800.1,33614052,,,0,,,heur
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,0.07,0.07,34036,0.007413,2163,1,,95,opt
ph-17-17,5785,10699,ph-17-17_01,2620,,1795.86,1800.66,139527428,,,0,,,orig
ph-17-17,5785,10699,ph-17-17_01,2620,,1796.55,1800.64,140832172,,,0,,,heur
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,1.39,1.4,156084,1.221478,429236,1,,95,orig
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,0.07,0.08,34036,0.010736,3771,1,,95,heur
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.21000001,0.22,36084,0.068980,312,1,,94,orig
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.21000001,0.22,36088,0.068253,330,1,,94,heur
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.21000001,0.22,36084,0.068471,330,1,,94,opt
grid070x070,4900,9660,grid070x070_04_3525,2449,,1795.8,1800.44,148552820,,,0,,,orig
grid070x070,4900,9660,grid070x070_01_6558,2449,,1795.8201,1800.44,148553208,,,0,,,orig
ph-17-16,5445,9934,ph-17-16_01,2467,,1795.89,1800.66,139933580,,,0,,,orig
ph-17-16,5445,9934,ph-17-16_01,2467,,1796.47,1800.62,141156664,,,0,,,heur
grid070x070,4900,9660,grid070x070_02_7903,2448,,1795.66,1800.44,148502952,,,0,,,orig
grid070x070,4900,9660,grid070x070_01_6558,2449,,1796.1699,1800.1,33283160,,,0,,,heur
grid070x070,4900,9660,grid070x070_04_3525,2449,,1796.12,1800.1,33379816,,,0,,,heur
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.11,35060,0.019292,220,1,,94,heur
grid070x070,4900,9660,grid070x070_03_4857,2448,,1796.22,1800.1,33365084,,,0,,,heur
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.12,34036,0.019160,220,1,,94,opt
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.12,35060,0.019454,208,1,,94,orig
grid070x070,4900,9660,grid070x070_02_7903,2448,,1796.24,1800.1,33365424,,,0,,,heur
ph-16-16,4869,8966,ph-16-16_01,2194,,1796.4099,1800.59,146302744,,,0,,,heur
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,33012,0.002260,110,1,,94,heur
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,34032,0.002242,110,1,,94,opt
grid070x070,4900,9660,grid070x070_03_4857,2448,,1795.7,1800.44,148651724,,,0,,,orig
4-FullIns_5,4146,77305,4-FullIns_5_02,2070,,1796.25,1800.58,147296368,,,0,,,orig
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,33012,0.002273,104,1,,94,orig
4-FullIns_5,4146,77305,4-FullIns_5_01,2070,,1796.38,1800.66,174378160,,,0,,,orig
ph-16-15,4565,8286,ph-16-15_01,2058,,1795.7001,1800.57,145566872,,,0,,,orig
4-FullIns_5,4146,77305,4-FullIns_5_02,2070,,1795.79,1800.45,77782552,,,0,,,heur
4-FullIns_5,4146,77305,4-FullIns_5_01,2070,,1795.78,1800.45,77782244,,,0,,,heur
ph-16-15,4565,8286,ph-16-15_01,2058,,1796.37,1800.59,145877420,,,0,,,heur
ph-16-16,4869,8966,ph-16-16_01,2194,,1795.9199,1800.65,144915436,,,0,,,orig
grid060x060,3600,7080,grid060x060_01_5912,1799,,1795.91,1800.42,141945148,,,0,,,orig
ph-15-15,4055,7431,ph-15-15_01,1817,,1795.9401,1800.65,147811528,,,0,,,orig
grid060x060,3600,7080,grid060x060_04_3263,1799,,1795.93,1800.42,141944096,,,0,,,orig
ph-15-15,4055,7431,ph-15-15_01,1817,,1796.48,1800.54,142249136,,,0,,,heur
grid060x060,3600,7080,grid060x060_01_5912,1799,,1796.33,1800.1,33266408,,,0,,,heur
grid060x060,3600,7080,grid060x060_02_4571,1798,,1795.97,1800.41,141935032,,,0,,,orig
grid060x060,3600,7080,grid060x060_04_3263,1799,,1796.1799,1800.1,33266856,,,0,,,heur
grid060x060,3600,7080,grid060x060_02_4571,1798,,1796.12,1800.1,33257916,,,0,,,heur
grid060x060,3600,7080,grid060x060_03_2183,1798,,1796.21,1800.1,33257916,,,0,,,heur
grid060x060,3600,7080,grid060x060_03_2183,1798,,1795.9401,1800.42,141935032,,,0,,,orig
hc-power-12,36,51,hc-power-12_01,15,7636103,0.02,0.02,33012,0.001567,118,1,,71,opt
anna,138,493,anna_02,79,246319342336314321386707353600,3184.51,3190.68,151400524,2828.820609,240778360,1,,23,orig
ph-15-14,3785,6831,ph-15-14_01,1697,,1795.85,1800.64,145945596,,,0,,,orig
ph-15-14,3785,6831,ph-15-14_01,1697,,1796.4,1800.54,141888260,,,0,,,heur
hc-power-12,36,51,hc-power-12_01,15,7636103,0.02,0.02,31984,0.001863,174,1,,71,orig
hc-power-12,36,51,hc-power-12_01,15,7636103,0.02,0.02,31984,0.001580,118,1,,71,heur
anna,138,493,anna_02,79,246319342336314321386707353600,2.7800002,2.79,276020,2.356662,11785,1,,23,heur
sp003,39,234,sp003_01,6,10487,0.03,0.03,33012,0.007330,68,1,,88,heur
anna,138,493,anna_01,80,246319342336314321386707353600,2914.3,2919.95,151400368,2834.490639,240778360,1,,20,orig
sp003,39,234,sp003_01,6,10487,0.02,0.03,33012,0.007282,68,1,,88,opt
sp003,39,234,sp003_01,6,10487,0.03,0.03,33016,0.007312,81,1,,88,orig
ph-14-14,3337,6082,ph-14-14_01,1486,,1796.51,1800.65,144757000,,,0,,,heur
anna,138,493,anna_01,80,246319342336314321386707353600,2.6999998,2.7,275748,2.362756,11785,1,,20,heur
ph-14-14,3337,6082,ph-14-14_01,1486,,1795.69,1800.58,143848724,,,0,,,orig
grid020x020,400,760,grid020x020_03_3902,198,958979036662929619406859624886958746851620546557485230898539651354907499,250.34,250.88,17829888,249.078717,2922135,1,,6,orig
grid020x020,400,760,grid020x020_01_9275,198,958979036662929619406859624886958746851620546557485230898539651354907499,67.25,67.4,4517988,63.358150,2921661,1,,6,heur
grid020x020,400,760,grid020x020_01_9275,198,958979036662929619406859624886958746851620546557485230898539651354907499,250.65999,251.19,17822232,249.022492,2922135,1,,6,orig
ph-14-13,3099,5557,ph-14-13_01,1381,,1795.83,1800.57,142086524,,,0,,,orig
grid020x020,400,760,grid020x020_03_3902,198,958979036662929619406859624886958746851620546557485230898539651354907499,65.66,65.8,4517576,63.313143,2921661,1,,6,heur
ph-14-13,3099,5557,ph-14-13_01,1381,,1796.6901,1800.63,145486548,,,0,,,heur
mug100_25,100,166,mug100_25_01,33,917236423320766528,973.13,975.21,34905212,5.317545,823723,1,,33,orig
mug100_25,100,166,mug100_25_01,33,917236423320766528,183,183.44,4480572,0.345232,154012,1,,33,heur
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,225.7,226.17,2142948,0.484457,108816,1,,31,orig
mug100_25,100,166,mug100_25_01,33,917236423320766528,0.29999998,0.31,38132,0.012709,681,1,,33,opt
mug100_1,100,166,mug100_1_01,33,899476914678948928,0.21000001,0.21,36084,0.012131,534,1,,33,opt
mug100_1,100,166,mug100_1_01,33,899476914678948928,102.630005,102.89,4260720,0.151224,97170,1,,33,heur
mug100_1,100,166,mug100_1_01,33,899476914678948928,337.27,338.06,8972564,0.882971,312529,1,,33,orig
grid050x050,2500,4900,grid050x050_03_4298,1249,,1795.96,1800.43,147222596,,,0,,,orig
mug100_1,100,166,mug100_1_02,32,899476914678948928,5995.25,6008,66547564,0.890742,312529,1,,32,orig
grid050x050,2500,4900,grid050x050_04_8232,1248,,1796.03,1800.43,148527560,,,0,,,orig
grid050x050,2500,4900,grid050x050_03_4298,1249,,1796.09,1800.06,18574232,,,0,,,heur
mug100_25,100,166,mug100_25_02,32,917236423320766528,2068.44,2073,33441384,0.347140,154012,1,,32,heur
grid050x050,2500,4900,grid050x050_01_8271,1249,,1796,1800.43,148533380,,,0,,,orig
grid050x050,2500,4900,grid050x050_02_8314,1248,,1795.97,1800.43,148527556,,,0,,,orig
grid050x050,2500,4900,grid050x050_01_8271,1249,,1796.11,1800.06,18574228,,,0,,,heur
grid050x050,2500,4900,grid050x050_02_8314,1248,,1796.15,1800.06,18492804,,,0,,,heur
mug100_1,100,166,mug100_1_02,32,899476914678948928,1019.13,1021.22,17312124,0.149715,97170,1,,32,heur
grid050x050,2500,4900,grid050x050_04_8232,1248,,1796.1001,1800.06,18492280,,,0,,,heur
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,0.58,0.59,40176,0.016520,5058,1,,31,heur
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,0.62,0.62,40180,0.015830,4354,1,,31,opt
ph-13-13,2709,4907,ph-13-13_01,1198,,1795.67,1800.56,140014760,,,0,,,orig
mug100_25,100,166,mug100_25_02,32,917236423320766528,7.1800003,7.2,75400,0.012700,681,1,,32,opt
ph-13-12,2501,4452,ph-13-12_01,1107,,1795.6901,1800.53,138400380,,,0,,,orig
games120,120,638,games120_02,21,30467298966717,5728.87,5741,290974448,5327.948480,5409598,1,,39,heur
games120,120,638,games120_02,21,30467298966717,847.58997,849.24,36375948,638.086617,804613,1,,39,opt
ph-13-13,2709,4907,ph-13-13_01,1198,,1796.4099,1800.69,146100464,,,0,,,heur
mug100_1,100,166,mug100_1_02,32,899476914678948928,1.7,1.71,40180,0.012138,534,1,,32,opt
random_instance007_graph005,91,273,random_instance007_graph005_01,32,1107929080040276,1657.7001,1661.32,70607228,378.905000,2780994,1,,29,heur
ph-13-12,2501,4452,ph-13-12_01,1107,,1796.41,1800.64,145092700,,,0,,,heur
ph-03-03,59,87,ph-03-03_01,23,279340917727,30.72,30.81,1148600,0.026552,10204,1,,34,orig
ph-03-03,59,87,ph-03-03_01,23,279340917727,5.42,5.43,285848,0.005001,834,1,,34,opt
ph-03-03,59,87,ph-03-03_01,23,279340917727,5.4,5.42,287940,0.005645,1226,1,,34,heur
mug88_25,88,146,mug88_25_01,29,6219522864915696,175.29001,175.65,8530684,11.464540,1783217,1,,28,orig
mug88_25,88,146,mug88_25_02,28,6219522864915696,4596.7197,4609,71225208,11.633273,1783217,1,,28,orig
3-FullIns_5,2030,33751,3-FullIns_5_01,1009,,1796.3401,1800.52,150304544,,,0,,,orig
3-FullIns_5,2030,33751,3-FullIns_5_02,1008,,1796,1800.54,138940692,,,0,,,heur
3-FullIns_5,2030,33751,3-FullIns_5_02,1008,,1796.31,1800.53,150156872,,,0,,,orig
mug88_1,88,146,mug88_1_02,28,6657407284552416,1160.23,1162.7,34359096,14.654050,893642,1,,28,orig
mug88_1,88,146,mug88_1_01,29,6657407284552416,101.11,101.33,4671684,14.718515,893642,1,,28,orig
3-FullIns_5,2030,33751,3-FullIns_5_01,1009,,1795.95,1800.54,138933772,,,0,,,heur
mug88_25,88,146,mug88_25_02,28,6219522864915696,176.95,177.29001,155964,0.011443,1974,1,,28,heur
mug88_1,88,146,mug88_1_01,29,6657407284552416,1.1999999,1.2,77356,0.016018,4932,1,,28,heur
mug88_1,88,146,mug88_1_01,29,6657407284552416,0.12,0.13,35060,0.009898,455,1,,28,opt
mug88_25,88,146,mug88_25_01,29,6219522864915696,0.29999998,0.31,38132,0.011604,1974,1,,28,heur
mug88_25,88,146,mug88_25_01,29,6219522864915696,0.14,0.14,35060,0.009840,493,1,,28,opt
mug88_1,88,146,mug88_1_02,28,6657407284552416,22.28,22.34,528400,0.015956,4932,1,,28,heur
mug88_1,88,146,mug88_1_02,28,6657407284552416,0.39999998,0.41,37112,0.009885,455,1,,28,opt
mug88_25,88,146,mug88_25_02,28,6219522864915696,0.59,0.6,39156,0.009968,493,1,,28,opt
ph-12-12,2165,3894,ph-12-12_01,950,,1795.58,1800.53,141268028,,,0,,,orig
random_instance007_graph003,91,273,random_instance007_graph003_01,32,942068520920506,979.68,981.79,36223636,163.985152,3334915,1,,24,heur
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,3831.13,3842,144664780,890.553059,32234377,1,,27,orig
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,311.93,312.65,16910704,27.498464,254246,1,,27,opt
ph-12-12,2165,3894,ph-12-12_01,950,,1796.2799,1800.69,144866428,,,0,,,heur
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.02,0.02,33012,0.001991,412,1,,39,opt
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.03,0.04,34036,0.016712,14084,1,,39,orig
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,5385.86,5398,147197892,98.478155,1906572,1,,26,heur
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.02,0.02,31988,0.001985,412,1,,39,heur
ph-05-05,205,331,ph-05-05_01,82,34186289117229456276370041652678426068693,1796.1799,1800.06,17974388,5.182014,567300,0,,,heur
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,634.6,635.97,33571256,31.670654,866255,1,,27,heur
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,4196.18,4208,134828308,30.583135,550768,1,,26,opt
ph-12-11,1985,3504,ph-12-11_01,872,,1796.35,1800.74,150663916,,,0,,,heur
ph-12-11,1985,3504,ph-12-11_01,872,,1795.73,1800.57,147169060,,,0,,,orig
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.01,0.02,33012,0.001378,75,1,,30,heur
random_instance006_graph005,78,234,random_instance006_graph005_01,25,6110607164382,1079.8099,1082.18,34929436,24.176437,421404,1,,24,heur
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,4019.17,4030,135159524,38.573921,595168,1,,24,heur
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,3349.8198,3359.55,71211812,27.263355,419992,1,,24,opt
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.02,0.02,33012,0.001646,229,1,,30,orig
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.01,0.02,33012,0.001418,77,1,,30,opt
ph-06-05,275,441,ph-06-05_01,113,22353448597842287861628828809135856971564909322470507445,9578.84,9600,36162876,57.815858,4703433,0,,,heur
grid040x040,1600,3120,grid040x040_02_3552,799,,1796.1101,1800.4,138484116,,,0,,,orig
grid040x040,1600,3120,grid040x040_04_3680,798,,1796.07,1800.4,138677536,,,0,,,orig
grid040x040,1600,3120,grid040x040_03_0746,798,,1796.1101,1800.4,138677536,,,0,,,orig
grid040x040,1600,3120,grid040x040_01_6703,799,,1796,1800.4,138483368,,,0,,,orig
5-FullIns_3,154,792,5-FullIns_3_02,71,958445790577822897653308,66.47,66.61,2404056,65.643867,3508485,1,,9,orig
grid020x020,400,760,grid020x020_02_7550,199,958979036662929619406859624886958746851620546557485230898539651354907499,248.8,249.32,17806212,248.173828,2922135,1,,2,orig
grid020x020,400,760,grid020x020_04_3283,199,958979036662929619406859624886958746851620546557485230898539651354907499,253.34,253.88,17805928,251.951962,2922135,1,,2,orig
grid040x040,1600,3120,grid040x040_01_6703,799,,1796.11,1800.06,18551908,,,0,,,heur
grid040x040,1600,3120,grid040x040_03_0746,798,,1796.1,1800.06,18552140,,,0,,,heur
grid020x020,400,760,grid020x020_04_3283,199,958979036662929619406859624886958746851620546557485230898539651354907499,64.659996,64.81,4519396,63.180102,2921661,1,,2,heur
grid040x040,1600,3120,grid040x040_02_3552,799,,1796.0399,1800.06,18551908,,,0,,,heur
grid040x040,1600,3120,grid040x040_04_3680,798,,1796.0801,1800.06,18552140,,,0,,,heur
grid020x020,400,760,grid020x020_02_7550,199,958979036662929619406859624886958746851620546557485230898539651354907499,64.490005,64.64,4518536,63.023012,2921661,1,,2,heur
ph-11-11,1699,3031,ph-11-11_01,739,,9582.109,9605,593251044,,,0,,,orig
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,67.340004,67.48,4391792,30.824675,985466,1,,22,orig
ph-11-11,1699,3031,ph-11-11_01,739,,9587.03,9615,924567320,,,0,,,heur
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,9579.2295,9600,267936552,0.039561,10316,0,,,opt
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,14.05,14.1,1072964,2.891466,129949,1,,22,heur
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,9579.18,9600,268608976,0.042706,11660,0,,,heur
3-Insertions_5,1406,9695,3-Insertions_5_01,701,,1796.3501,1800.48,144812420,,,0,,,orig
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,15.05,15.1,1100328,7.273627,103642,1,,22,opt
3-Insertions_5,1406,9695,3-Insertions_5_01,701,,1795.59,1800.45,133333276,,,0,,,heur
3-Insertions_5,1406,9695,3-Insertions_5_02,700,,1796.42,1800.48,144665176,,,0,,,orig
3-Insertions_5,1406,9695,3-Insertions_5_02,700,,1795.8201,1800.47,133311492,,,0,,,heur
hc-square-02,24,33,hc-square-02_01,10,42630,0.01,0.01,33012,0.000750,58,1,,32,orig
david,87,406,david_02,35,1233653689761797,93.07,93.28,4673140,55.339795,5193482,1,,15,orig
ash958GPIA,1916,12506,ash958GPIA_01,662,,1795.92,1800.41,141566012,,,0,,,orig
hc-square-02,24,33,hc-square-02_01,10,42630,0,0.01,31984,0.000748,54,1,,32,heur
ash958GPIA,1916,12506,ash958GPIA_02,661,,1795.96,1800.41,140872156,,,0,,,orig
ph-06-06,329,546,ph-06-06_01,134,712081938752035057893383624500702381356344163108636740161703247481,9578.859,9600,147001368,721.283714,8654645,0,,,heur
ash958GPIA,1916,12506,ash958GPIA_01,662,,1796.76,1800.41,136748832,,,0,,,heur
hc-square-02,24,33,hc-square-02_01,10,42630,0.01,0.01,33012,0.000770,54,1,,32,opt
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,883.52,885.37,35550976,27.368054,1702838,1,,20,orig
ph-11-10,1545,2701,ph-11-10_01,673,,1795.7,1800.51,144942864,,,0,,,orig
ash958GPIA,1916,12506,ash958GPIA_02,661,,1796.7401,1800.41,137472872,,,0,,,heur
ph-11-10,1545,2701,ph-11-10_01,673,,1796.12,1800.61,144673868,,,0,,,heur
david,87,406,david_02,35,1233653689761797,0.16000001,0.16,36084,0.093717,1476,1,,15,heur
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,1469.91,1473.13,68007120,59.529391,1726509,1,,20,orig
david,87,406,david_02,35,1233653689761797,0.12,0.12,35060,0.067160,857,1,,15,opt
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,1129.48,1131.76,35618168,66.529382,2138028,1,,20,orig
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,2076.47,2081.16,72538736,61.072653,2015530,1,,20,orig
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,94.869995,95.1,4300144,5.685915,84633,1,,20,opt
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,155.56,155.95,4516216,1.715021,70227,1,,20,heur
random_instance005_graph001,65,195,random_instance005_graph001_01,20,48187380654,229.79,230.31,8535364,1.776326,108475,1,,20,heur
random_instance005_graph005,65,195,random_instance005_graph005_01,20,54651105614,126.27,126.58,4338720,0.833398,46510,1,,20,opt
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,162.58,162.97,4437648,1.267224,72492,1,,20,heur
random_instance005_graph002,65,195,random_instance005_graph002_01,19,34141571484,150.62999,150.98,4453748,1.144480,59970,1,,20,opt
david,87,406,david_01,36,1233653689761797,0.13,0.14,36084,0.094082,1476,1,,13,heur
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,542.79,543.97,18052220,1.266394,72732,1,,20,opt
david,87,406,david_01,36,1233653689761797,59.22,59.34,4357164,55.659158,5193482,1,,13,orig
random_instance005_graph004,65,195,random_instance005_graph004_01,18,21665853613,584.16,585.45,18100768,2.007612,94019,1,,20,heur
david,87,406,david_01,36,1233653689761797,0.1,0.11,35060,0.067278,857,1,,13,opt
sp002,26,150,sp002_01,4,523,0.01,0.02,33012,0.003438,52,1,,33,orig
miles500,128,1170,miles500_02,17,892734883938,2131.3699,2135.76,137301308,1168.684102,11786143,1,,17,orig
miles500,128,1170,miles500_02,17,892734883938,3.98,3.99,268352,0.578170,6471,1,,17,heur
sp002,26,150,sp002_01,4,523,0.02,0.02,31984,0.003538,45,1,,33,opt
sp002,26,150,sp002_01,4,523,0.01,0.02,33008,0.003372,45,1,,33,heur
miles500,128,1170,miles500_01,18,892734883938,1213.17,1215.63,71261920,1175.307631,11786143,1,,16,orig
ph-10-10,1305,2306,ph-10-10_01,562,,1795.97,1800.55,145386068,,,0,,,heur
ph-10-10,1305,2306,ph-10-10_01,562,,1795.77,1800.49,142726676,,,0,,,orig
miles500,128,1170,miles500_02,17,892734883938,0.96999997,0.98,74808,0.163461,2035,1,,17,opt
miles500,128,1170,miles500_01,18,892734883938,0.24000001,0.25,38132,0.163443,2035,1,,16,opt
random_instance004_graph005,52,156,random_instance004_graph005_01,15,198435306,34.399998,34.5,2233436,2.372365,140413,1,,18,orig
miles500,128,1170,miles500_01,18,892734883938,0.76000005,0.77,78836,0.582998,6471,1,,16,heur
5-FullIns_3,154,792,5-FullIns_3_01,72,958445790577822897653308,65.71,65.84,2404292,64.908064,3508485,1,,5,orig
random_instance004_graph002,52,156,random_instance004_graph002_01,16,242964120,20.98,21.04,1137964,3.555782,266787,1,,17,orig
