graph_name,vertices,edges,dat_file,tokens,independent_sets,cpu_time,wallclock_time,max_memory,zdd_time,zdd_size,solved?,error,reconfiguration_sequence_length,type
grid090x090,8100,16020,grid090x090_04_4969,4049,,1796.25,1800.1,33810400,,,0,,,heur
suzuki_instance_3_4_2_3,192,1047,suzuki_instance_3_4_2_3_01,26,279424316966618343604,1.21,1.21,41200,0.154084,750,1,,359,orig
hc-square-007-002,74,108,hc-square-007-002_01,30,96047464911400,0.3,0.32,34036,0.005963,182,1,,240,orig
grid090x090,8100,16020,grid090x090_03_8778,4048,,1796.3,1800.1,33809416,,,0,,,heur
hc-square-007-002,74,108,hc-square-007-002_01,30,96047464911400,0.32,0.32,35060,0.005960,194,1,,240,heur
ph-19-18,7529,13857,ph-19-18_01,3441,,1796.57,1800.71,142058336,,,0,,,heur
hc-square-007-002,74,108,hc-square-007-002_01,30,96047464911400,0.32,0.32,35060,0.005973,194,1,,240,opt
ph-19-19,7947,14807,ph-19-19_01,3631,,1796.64,1800.74,142592744,,,0,,,heur
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,51.98,52.18,4593036,48.796040,8354830,1,,197,orig
grid080x080,6400,12640,grid080x080_01_9321,3199,,1795.8601,1800.43,145305376,,,0,,,orig
grid080x080,6400,12640,grid080x080_02_8623,3198,,1795.8401,1800.43,144942836,,,0,,,orig
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,0.37,0.38,36084,0.034139,11530,1,,197,heur
grid080x080,6400,12640,grid080x080_03_8653,3199,,1795.86,1800.43,144322828,,,0,,,orig
grid080x080,6400,12640,grid080x080_04_8592,3198,,1795.79,1800.43,144615292,,,0,,,orig
SAT_exp_instance010,90,145,SAT_exp_instance010_01,35,77378485134230208,0.38,0.39,36088,0.032502,9034,1,,197,opt
grid080x080,6400,12640,grid080x080_03_8653,3199,,1796.2301,1800.1,33609620,,,0,,,heur
grid080x080,6400,12640,grid080x080_01_9321,3199,,1796.25,1800.1,33608696,,,0,,,heur
grid080x080,6400,12640,grid080x080_04_8592,3198,,1796.25,1800.1,33614036,,,0,,,heur
grid080x080,6400,12640,grid080x080_02_8623,3198,,1796.26,1800.1,33614040,,,0,,,heur
sp005,65,402,sp005_01,10,4216790,0.2,0.2,34036,0.020673,114,1,,341,heur
sp005,65,402,sp005_01,10,4216790,0.19999999,0.21,33792,0.020254,139,1,,341,orig
ph-18-18,6809,12642,ph-18-18_01,3098,,1796.5901,1800.64,140352492,,,0,,,heur
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.89,0.9,41204,0.145673,498,1,,182,heur
sp005,65,402,sp005_01,10,4216790,0.17999999,0.19,35060,0.020147,114,1,,341,opt
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.94,0.96,40180,0.148069,468,1,,182,orig
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.51,0.51,36084,0.041716,312,1,,182,orig
suzuki_instance_2_6_2_3,192,1029,suzuki_instance_2_6_2_3_01,26,393554252451204693994,0.88,0.89,41200,0.146613,498,1,,182,opt
ph-18-17,6431,11787,ph-18-17_01,2927,,1796.59,1800.66,139900660,,,0,,,heur
ph-18-17,6431,11787,ph-18-17_01,2927,,1796.0701,1800.67,139605800,,,0,,,orig
ph-17-17,5785,10699,ph-17-17_01,2620,,1795.73,1800.6,139528380,,,0,,,orig
ph-17-17,5785,10699,ph-17-17_01,2620,,1796.4701,1800.64,141389652,,,0,,,heur
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.49,0.49,37104,0.041178,332,1,,182,opt
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.16000001,0.17,33012,0.004526,156,1,,182,orig
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.17,0.17,35060,0.004508,166,1,,182,opt
hc-square-006-002,64,93,hc-square-006-002_01,26,1293990170762,0.17,0.17,34036,0.004550,166,1,,182,heur
ph-17-16,5445,9934,ph-17-16_01,2467,,1796.49,1800.59,141157220,,,0,,,heur
ph-17-16,5445,9934,ph-17-16_01,2467,,1795.6901,1800.62,141122356,,,0,,,orig
suzuki_instance_2_6_2_2,128,436,suzuki_instance_2_6_2_2_01,26,162292015497931901,0.48,0.49,37108,0.041708,332,1,,182,heur
grid070x070,4900,9660,grid070x070_01_6558,2449,,1795.8,1800.44,148550812,,,0,,,orig
grid070x070,4900,9660,grid070x070_03_4857,2448,,1795.65,1800.44,148654420,,,0,,,orig
grid070x070,4900,9660,grid070x070_02_7903,2448,,1795.84,1800.44,148502192,,,0,,,orig
grid070x070,4900,9660,grid070x070_04_3525,2449,,1796.1699,1800.1,33283800,,,0,,,heur
grid070x070,4900,9660,grid070x070_04_3525,2449,,1795.7201,1800.44,148551168,,,0,,,orig
grid070x070,4900,9660,grid070x070_01_6558,2449,,1796.28,1800.1,33379784,,,0,,,heur
4-FullIns_5,4146,77305,4-FullIns_5_02,2070,,1795.9199,1800.44,77784356,,,0,,,heur
grid070x070,4900,9660,grid070x070_02_7903,2448,,1796.29,1800.1,33379388,,,0,,,heur
ph-16-16,4869,8966,ph-16-16_01,2194,,1796.47,1800.6,146304148,,,0,,,heur
4-FullIns_5,4146,77305,4-FullIns_5_02,2070,,1796.35,1800.64,170201252,,,0,,,orig
ph-16-16,4869,8966,ph-16-16_01,2194,,1795.5499,1800.66,145472632,,,0,,,orig
grid070x070,4900,9660,grid070x070_03_4857,2448,,1796.28,1800.1,33411488,,,0,,,heur
4-FullIns_5,4146,77305,4-FullIns_5_01,2070,,1796.41,1800.65,157890724,,,0,,,orig
4-FullIns_5,4146,77305,4-FullIns_5_01,2070,,1795.7899,1800.44,77782680,,,0,,,heur
ph-16-15,4565,8286,ph-16-15_01,2058,,1795.64,1800.61,145566676,,,0,,,orig
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.46,0.47,38136,0.105458,390,1,,132,orig
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.44,0.45,38132,0.105767,414,1,,132,heur
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.24000001,0.25,36084,0.029324,260,1,,132,orig
suzuki_instance_2_5_2_3,162,864,suzuki_instance_2_5_2_3_01,22,266394405319018354,0.44,0.45,38132,0.105194,414,1,,132,opt
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.25,0.26,35908,0.030119,276,1,,132,heur
ph-16-15,4565,8286,ph-16-15_01,2058,,1796.4601,1800.59,145876796,,,0,,,heur
suzuki_instance_2_5_2_2,108,366,suzuki_instance_2_5_2_2_01,22,361965481870785,0.24000001,0.25,36084,0.030155,276,1,,132,opt
ph-15-15,4055,7431,ph-15-15_01,1817,,1795.78,1800.6,147811852,,,0,,,orig
ph-15-15,4055,7431,ph-15-15_01,1817,,1796.62,1800.54,142249136,,,0,,,heur
grid060x060,3600,7080,grid060x060_03_2183,1798,,1795.89,1800.42,141936080,,,0,,,orig
grid060x060,3600,7080,grid060x060_04_3263,1799,,1795.99,1800.42,141944100,,,0,,,orig
grid060x060,3600,7080,grid060x060_01_5912,1799,,1795.97,1800.42,141944100,,,0,,,orig
grid060x060,3600,7080,grid060x060_02_4571,1798,,1795.83,1800.42,141935032,,,0,,,orig
grid060x060,3600,7080,grid060x060_01_5912,1799,,1796.38,1800.1,33266332,,,0,,,heur
grid060x060,3600,7080,grid060x060_03_2183,1798,,1796.27,1800.1,33258440,,,0,,,heur
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.08,0.09,33012,0.003251,130,1,,132,orig
grid060x060,3600,7080,grid060x060_04_3263,1799,,1796.26,1800.1,33266852,,,0,,,heur
grid060x060,3600,7080,grid060x060_02_4571,1798,,1796.2301,1800.1,33257920,,,0,,,heur
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.08,0.09,34036,0.003251,138,1,,132,opt
hc-square-005-002,54,78,hc-square-005-002_01,22,17433157278,0.08,0.09,34036,0.003267,138,1,,132,heur
ph-15-14,3785,6831,ph-15-14_01,1697,,1795.77,1800.62,145945548,,,0,,,orig
ph-14-14,3337,6082,ph-14-14_01,1486,,1795.72,1800.53,143848724,,,0,,,orig
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.12,0.12,34040,0.005053,245,1,,83,heur
ph-14-14,3337,6082,ph-14-14_01,1486,,1796.59,1800.62,144889260,,,0,,,heur
ph-15-14,3785,6831,ph-15-14_01,1697,,1796.6,1800.53,141888260,,,0,,,heur
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.11,0.12,34040,0.005089,245,1,,83,opt
LGC_exp_instance003,75,87,LGC_exp_instance003_01,36,2182279538746620,0.16,0.16,32768,0.009964,2421,1,,83,orig
ph-14-13,3099,5557,ph-14-13_01,1381,,1795.89,1800.59,142086000,,,0,,,orig
sp004,52,318,sp004_01,8,210289,0.08,0.08,32768,0.012925,110,1,,165,orig
sp004,52,318,sp004_01,8,210289,0.060000002,0.07,34036,0.012900,91,1,,165,heur
sp004,52,318,sp004_01,8,210289,0.060000002,0.07,34036,0.012746,91,1,,165,opt
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.22,0.22,36084,0.069323,312,1,,90,orig
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,0.060000002,0.07,34036,0.007404,2163,1,,89,opt
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,2.3400002,2.34,155668,2.082060,429236,1,,89,orig
SAT_exp_instance008,60,92,SAT_exp_instance008_01,24,212905178628,0.06,0.07,34036,0.010776,3771,1,,89,heur
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.21,0.21,36084,0.069238,330,1,,90,heur
suzuki_instance_2_4_2_3,132,699,suzuki_instance_2_4_2_3_01,18,180320709759388,0.2,0.22,36084,0.069621,330,1,,90,opt
ph-14-13,3099,5557,ph-14-13_01,1381,,1796.57,1800.61,145486552,,,0,,,heur
grid050x050,2500,4900,grid050x050_03_4298,1249,,1796.24,1800.06,18574228,,,0,,,heur
grid050x050,2500,4900,grid050x050_03_4298,1249,,1795.94,1800.43,147222592,,,0,,,orig
grid050x050,2500,4900,grid050x050_01_8271,1249,,1795.95,1800.43,147878144,,,0,,,orig
grid050x050,2500,4900,grid050x050_02_8314,1248,,1795.96,1800.43,146561676,,,0,,,orig
grid050x050,2500,4900,grid050x050_02_8314,1248,,1796.2799,1800.06,18492280,,,0,,,heur
grid050x050,2500,4900,grid050x050_04_8232,1248,,1795.96,1800.43,147872368,,,0,,,orig
grid050x050,2500,4900,grid050x050_01_8271,1249,,1796.25,1800.06,18574752,,,0,,,heur
ph-13-13,2709,4907,ph-13-13_01,1198,,1796.48,1800.63,146100548,,,0,,,heur
ph-13-13,2709,4907,ph-13-13_01,1198,,1795.74,1800.54,140015284,,,0,,,orig
grid050x050,2500,4900,grid050x050_04_8232,1248,,1796.3401,1800.06,18574736,,,0,,,heur
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.12,34036,0.019620,208,1,,90,orig
ph-13-12,2501,4452,ph-13-12_01,1107,,1795.74,1800.51,138399860,,,0,,,orig
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.11,35060,0.019478,220,1,,90,heur
ph-13-12,2501,4452,ph-13-12_01,1107,,1796.51,1800.66,145092436,,,0,,,heur
suzuki_instance_2_4_2_2,88,296,suzuki_instance_2_4_2_2_01,18,807304121941,0.11,0.11,34036,0.019531,220,1,,90,opt
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,31988,0.002284,104,1,,90,orig
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,34036,0.002304,110,1,,90,heur
hc-square-004-002,44,63,hc-square-004-002_01,18,234866524,0.04,0.04,34036,0.002284,110,1,,90,opt
3-FullIns_5,2030,33751,3-FullIns_5_01,1009,,1796.37,1800.52,150304544,,,0,,,orig
3-FullIns_5,2030,33751,3-FullIns_5_01,1009,,1795.9199,1800.52,138936100,,,0,,,heur
3-FullIns_5,2030,33751,3-FullIns_5_02,1008,,1795.93,1800.54,138938756,,,0,,,heur
3-FullIns_5,2030,33751,3-FullIns_5_02,1008,,1796.39,1800.53,150156872,,,0,,,orig
hc-power-12,36,51,hc-power-12_01,15,7636103,0.01,0.02,31988,0.001617,174,1,,69,orig
ph-12-12,2165,3894,ph-12-12_01,950,,1796.4299,1800.71,145841684,,,0,,,heur
ph-12-12,2165,3894,ph-12-12_01,950,,1795.64,1800.53,142216336,,,0,,,orig
ph-12-11,1985,3504,ph-12-11_01,872,,1795.76,1800.55,147169064,,,0,,,orig
ph-12-11,1985,3504,ph-12-11_01,872,,1796.58,1800.76,150663740,,,0,,,heur
hc-power-12,36,51,hc-power-12_01,15,7636103,0.02,0.02,33012,0.001601,118,1,,69,heur
hc-power-12,36,51,hc-power-12_01,15,7636103,0.02,0.02,33012,0.001607,118,1,,69,opt
grid040x040,1600,3120,grid040x040_01_6703,799,,1796.03,1800.4,138484116,,,0,,,orig
grid040x040,1600,3120,grid040x040_04_3680,798,,1796.06,1800.4,138677536,,,0,,,orig
grid040x040,1600,3120,grid040x040_01_6703,799,,1796.1799,1800.06,18551908,,,0,,,heur
grid040x040,1600,3120,grid040x040_02_3552,799,,1796.11,1800.4,138484116,,,0,,,orig
grid040x040,1600,3120,grid040x040_03_0746,798,,1796.12,1800.4,138677536,,,0,,,orig
grid040x040,1600,3120,grid040x040_04_3680,798,,1796.24,1800.06,18552140,,,0,,,heur
grid040x040,1600,3120,grid040x040_03_0746,798,,1796.25,1800.06,18552136,,,0,,,heur
grid040x040,1600,3120,grid040x040_02_3552,799,,1796.2201,1800.06,18551908,,,0,,,heur
ph-11-11,1699,3031,ph-11-11_01,739,,3586.92,3601,295546464,,,0,,,orig
ph-11-11,1699,3031,ph-11-11_01,739,,3592.5,3606,269067888,,,0,,,heur
3-Insertions_5,1406,9695,3-Insertions_5_02,700,,1796.41,1800.48,144927280,,,0,,,orig
3-Insertions_5,1406,9695,3-Insertions_5_01,701,,1796.07,1800.48,133301140,,,0,,,heur
3-Insertions_5,1406,9695,3-Insertions_5_01,701,,1796.45,1800.48,145106896,,,0,,,orig
sp003,39,234,sp003_01,6,10487,0.03,0.04,33792,0.007428,81,1,,77,orig
3-Insertions_5,1406,9695,3-Insertions_5_02,700,,1795.95,1800.48,133311492,,,0,,,heur
sp003,39,234,sp003_01,6,10487,0.02,0.03,33012,0.007396,68,1,,77,heur
sp003,39,234,sp003_01,6,10487,0.03,0.03,33012,0.007383,68,1,,77,opt
ash958GPIA,1916,12506,ash958GPIA_01,662,,1796.79,1800.41,137436908,,,0,,,heur
ash958GPIA,1916,12506,ash958GPIA_01,662,,1795.9199,1800.41,141238800,,,0,,,orig
ash958GPIA,1916,12506,ash958GPIA_02,661,,1795.97,1800.41,141199888,,,0,,,orig
ph-11-10,1545,2701,ph-11-10_01,673,,1795.78,1800.52,145638176,,,0,,,orig
ash958GPIA,1916,12506,ash958GPIA_02,661,,1796.82,1800.41,137472984,,,0,,,heur
ph-11-10,1545,2701,ph-11-10_01,673,,1796.3301,1800.64,144412712,,,0,,,heur
anna,138,493,anna_02,79,246319342336314321386707353600,3110.9302,3119.66,151402700,2839.226206,240778360,1,,13,orig
anna,138,493,anna_02,79,246319342336314321386707353600,2.6299999,2.64,275752,2.398439,11785,1,,13,heur
ph-05-04,165,256,ph-05-04_01,67,753738554891557952055688747206339,156.32,156.97,4204164,1.584619,355369,1,,-1,heur
ph-10-10,1305,2306,ph-10-10_01,562,,1795.8,1800.49,142726328,,,0,,,orig
ph-10-10,1305,2306,ph-10-10_01,562,,1796.1,1800.55,145319288,,,0,,,heur
5-FullIns_4,1085,11395,5-FullIns_4_01,535,,1796.45,1800.42,137742124,,,0,,,heur
5-FullIns_4,1085,11395,5-FullIns_4_02,534,,1796.4401,1800.44,142007664,,,0,,,orig
ph-03-03,59,87,ph-03-03_01,23,279340917727,49.010002,49.27,1148876,0.027223,10204,1,,31,orig
ph-05-05,205,331,ph-05-05_01,82,34186289117229456276370041652678426068693,1796.2899,1800.06,17974388,5.183926,567300,0,,,heur
5-FullIns_4,1085,11395,5-FullIns_4_01,535,,1796.59,1800.43,142007824,,,0,,,orig
ph-03-03,59,87,ph-03-03_01,23,279340917727,5.28,5.31,283500,0.005744,1226,1,,31,heur
5-FullIns_4,1085,11395,5-FullIns_4_02,534,,1796.4199,1800.42,136546676,,,0,,,heur
ph-03-03,59,87,ph-03-03_01,23,279340917727,5.3799996,5.41,286776,0.005146,834,1,,31,opt
ph-10-09,1175,2031,ph-10-09_01,507,,3587.1401,3600,277851436,,,0,,,orig
mug100_25,100,166,mug100_25_02,32,917236423320766528,1689.68,1696.69,18026168,0.354114,154012,1,,21,heur
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.04,0.05,32768,0.018173,14084,1,,37,orig
ph-10-09,1175,2031,ph-10-09_01,507,,3592.7202,3606,280355276,,,0,,,heur
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.01,0.02,33008,0.002041,412,1,,37,heur
random_instance007_graph005,91,273,random_instance007_graph005_01,32,1107929080040276,1447.91,1450.91,68838060,380.317631,2780994,1,,20,heur
SAT_exp_instance006,36,51,SAT_exp_instance006_01,15,8181566,0.01,0.02,33016,0.002050,412,1,,37,opt
mug100_25,100,166,mug100_25_02,32,917236423320766528,7.15,7.19,72672,0.013180,681,1,,21,opt
grid030x030,900,1740,grid030x030_01_6931,449,,1796.37,1800.4,138561044,,,0,,,orig
grid030x030,900,1740,grid030x030_04_2988,448,,1796.4,1800.4,138483944,,,0,,,orig
grid030x030,900,1740,grid030x030_03_4248,449,,1796.3999,1800.4,138564160,,,0,,,orig
grid030x030,900,1740,grid030x030_02_7112,448,,1796.36,1800.4,138480896,,,0,,,orig
ash608GPIA,1216,7844,ash608GPIA_02,422,,1796.08,1800.4,137603464,,,0,,,orig
mug88_1,88,146,mug88_1_02,28,6657407284552416,1084.6799,1088.91,34034040,14.826937,893642,1,,20,orig
ash608GPIA,1216,7844,ash608GPIA_01,423,,1796.05,1800.4,137975744,,,0,,,orig
mug100_1,100,166,mug100_1_02,32,899476914678948928,3018.29,3030.48,33644552,1.153543,312529,1,,18,orig
grid030x030,900,1740,grid030x030_02_7112,448,,1796.2401,1800.12,36413904,,,0,,,heur
grid030x030,900,1740,grid030x030_01_6931,449,,1796.35,1800.12,36562464,,,0,,,heur
grid030x030,900,1740,grid030x030_03_4248,449,,1796.28,1800.12,36561932,,,0,,,heur
ash608GPIA,1216,7844,ash608GPIA_01,423,,1796.82,1800.39,134149000,,,0,,,heur
ash608GPIA,1216,7844,ash608GPIA_02,422,,1796.78,1800.39,134107892,,,0,,,heur
grid030x030,900,1740,grid030x030_04_2988,448,,1796.28,1800.12,36414168,,,0,,,heur
2-FullIns_5,852,12201,2-FullIns_5_02,424,,1796.43,1800.48,146992900,,,0,,,orig
2-FullIns_5,852,12201,2-FullIns_5_01,424,,1796.5,1800.47,148366236,,,0,,,orig
mug100_1,100,166,mug100_1_02,32,899476914678948928,722.26,725.31,8775640,0.154136,97170,1,,18,heur
2-FullIns_5,852,12201,2-FullIns_5_01,424,,1795.99,1800.44,132815784,,,0,,,heur
2-FullIns_5,852,12201,2-FullIns_5_02,424,,1796.01,1800.44,134337064,,,0,,,heur
mug100_1,100,166,mug100_1_02,32,899476914678948928,1.13,1.14,39156,0.012502,534,1,,18,opt
mug88_1,88,146,mug88_1_02,28,6657407284552416,21.699999,21.77,294720,0.016256,4932,1,,20,heur
mug88_1,88,146,mug88_1_02,28,6657407284552416,0.38,0.38,37108,0.009965,455,1,,20,opt
ph-09-09,977,1707,ph-09-09_01,416,,3586.0898,3600,283480556,,,0,,,orig
ph-06-05,275,441,ph-06-05_01,113,22353448597842287861628828809135856971564909322470507445,3585.8298,3600,34424956,57.586604,4703433,0,,,heur
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.02,0.03,31744,0.001681,229,1,,27,orig
mug88_25,88,146,mug88_25_02,28,6219522864915696,188.6,189.4,152380,0.011700,1974,1,,19,heur
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.01,0.02,33012,0.001469,75,1,,27,heur
ph-09-09,977,1707,ph-09-09_01,416,,3592.96,3605,277037176,,,0,,,heur
LGC_exp_instance002,38,44,LGC_exp_instance002_01,18,56829420,0.01,0.02,33012,0.001457,77,1,,27,opt
mug88_25,88,146,mug88_25_02,28,6219522864915696,0.51,0.52,38132,0.010146,493,1,,19,opt
wap04a,5231,294902,wap04a_02,340,,1797.0701,1801.04,140285644,,,0,,,heur
wap04a,5231,294902,wap04a_01,341,,1797.01,1801.04,140283260,,,0,,,heur
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,3587.67,3601,69187652,0.042868,11660,0,,,heur
mug100_25,100,166,mug100_25_01,33,917236423320766528,229.93999,230.84,8672444,8.303033,823723,1,,15,orig
ph-04-04,117,182,ph-04-04_01,46,74825062231393217887911,3587.48,3601,68517472,0.040106,10316,0,,,opt
mug100_25,100,166,mug100_25_01,33,917236423320766528,51.670002,51.86,1177504,0.352407,154012,1,,15,heur
random_instance006_graph004,78,234,random_instance006_graph004_01,23,4784011345326,3111.51,3124.08,69769880,27.578307,419992,1,,19,opt
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,2355.8599,2364.87,136843564,885.599532,32234377,1,,17,orig
random_instance007_graph003,91,273,random_instance007_graph003_01,32,942068520920506,766.69,768.37,34749304,163.069944,3334915,1,,15,heur
mug100_25,100,166,mug100_25_01,33,917236423320766528,0.17,0.17,36084,0.013080,681,1,,15,opt
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,2238.56,2247.29,67895340,30.484264,550768,1,,18,opt
ph-09-08,869,1482,ph-09-08_01,371,,3587.72,3600,290102708,,,0,,,orig
random_instance006_graph002,78,234,random_instance006_graph002_01,24,4518023603224,2947.1301,2958.7,133165936,98.139027,1906572,1,,18,heur
hc-square-02,24,33,hc-square-02_01,10,42630,0,0.01,31988,0.000775,58,1,,30,orig
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,162.86,163.55,8597564,28.091503,254246,1,,17,opt
ph-09-08,869,1482,ph-09-08_01,371,,3594.4001,3605,276242728,,,0,,,heur
random_instance006_graph005,78,234,random_instance006_graph005_01,25,6110607164382,952.22003,954.36,34078924,24.230505,421404,1,,17,heur
random_instance006_graph003,78,234,random_instance006_graph003_01,26,6209505336003,320.61,322.04,16923068,32.280776,866255,1,,17,heur
4-FullIns_4,690,6650,4-FullIns_4_02,342,,7179.0503,7205,295275052,,,0,,,heur
4-FullIns_4,690,6650,4-FullIns_4_01,343,,7196.26,7221,529837992,,,0,,,orig
4-FullIns_4,690,6650,4-FullIns_4_02,342,,7192.37,7217,529801528,,,0,,,orig
hc-square-02,24,33,hc-square-02_01,10,42630,0,0.01,33008,0.000780,54,1,,30,opt
4-FullIns_4,690,6650,4-FullIns_4_01,343,,7180.47,7206,299322176,,,0,,,heur
hc-square-02,24,33,hc-square-02_01,10,42630,0,0.01,33012,0.000771,54,1,,30,heur
anna,138,493,anna_01,80,246319342336314321386707353600,2928.69,2936.6,151400048,2854.932468,240778360,1,,5,orig
anna,138,493,anna_01,80,246319342336314321386707353600,2.4699998,2.49,275776,2.405407,11785,1,,5,heur
wap03a,4730,286722,wap03a_01,296,,1797.0299,1801.02,139019600,,,0,,,heur
LGC_exp_instance010,670,780,LGC_exp_instance010_01,330,,1796.34,1800.46,153021024,,,0,,,orig
wap03a,4730,286722,wap03a_02,295,,1797.03,1801.02,139067372,,,0,,,heur
ph-06-06,329,546,ph-06-06_01,134,712081938752035057893383624500702381356344163108636740161703247481,3591.15,3604,133407864,894.659325,8654645,0,,,heur
5-FullIns_3,154,792,5-FullIns_3_02,71,958445790577822897653308,65.66,65.8,2404020,64.856302,3508485,1,,5,orig
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,237.26999,238.17,2143360,0.571350,108816,1,,-1,orig
sp002,26,150,sp002_01,4,523,0.01,0.01,33008,0.003424,45,1,,33,heur
sp002,26,150,sp002_01,4,523,0.03,0.03,33008,0.003533,52,1,,33,orig
sp002,26,150,sp002_01,4,523,0.01,0.02,33012,0.003451,45,1,,33,opt
2-Insertions_5,597,3936,2-Insertions_5_01,297,,7178.04,7204,563982040,,,0,,,orig
2-Insertions_5,597,3936,2-Insertions_5_02,297,,7180.81,7206,291614576,,,0,,,orig
1-Insertions_6,607,6337,1-Insertions_6_01,301,,1796.65,1800.47,145335184,,,0,,,orig
1-Insertions_6,607,6337,1-Insertions_6_02,300,,1796.63,1800.47,144994404,,,0,,,orig
2-Insertions_5,597,3936,2-Insertions_5_01,297,,7179.76,7206,292998480,,,0,,,heur
1-Insertions_6,607,6337,1-Insertions_6_02,300,,1795.73,1800.31,115413980,,,0,,,heur
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,0.53999996,0.55,41200,0.016958,5058,1,,-1,heur
2-Insertions_5,597,3936,2-Insertions_5_02,297,,7178.49,7206,293193148,,,0,,,heur
1-Insertions_6,607,6337,1-Insertions_6_01,301,,1796.02,1800.38,115413980,,,0,,,heur
mug100_1,100,166,mug100_1_01,33,899476914678948928,16.52,16.58,563840,1.265694,312529,1,,11,orig
ph-04-03,89,132,ph-04-03_01,36,391184729725936525,0.58,0.58,41204,0.016197,4354,1,,-1,opt
ph-08-08,709,1222,ph-08-08_01,298,,3591.93,3606,282156332,,,0,,,heur
ph-08-08,709,1222,ph-08-08_01,298,,3586.45,3600,290433320,,,0,,,orig
mug100_1,100,166,mug100_1_01,33,899476914678948928,6.3399997,6.37,278148,0.153291,97170,1,,11,heur
grid020x020,400,760,grid020x020_01_9275,198,958979036662929619406859624886958746851620546557485230898539651354907499,250.03,250.57,17821556,249.261216,2922135,1,,-1,orig
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,50.77,50.94,2294016,33.755645,985466,1,,14,orig
mug100_1,100,166,mug100_1_01,33,899476914678948928,0.08,0.09,35060,0.012350,534,1,,11,opt
grid020x020,400,760,grid020x020_03_3902,198,958979036662929619406859624886958746851620546557485230898539651354907499,252.66,253.2,17830052,251.818138,2922135,1,,-1,orig
random_instance007_graph001,91,273,random_instance007_graph001_01,29,795908695346840,572.53,573.66,33810080,365.298207,3708159,1,,11,heur
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,11.139999,11.19,1054364,7.308109,103642,1,,14,opt
random_instance005_graph003,65,195,random_instance005_graph003_01,22,38638170829,8.22,8.26,549280,2.938182,129949,1,,14,heur
grid020x020,400,760,grid020x020_03_3902,198,958979036662929619406859624886958746851620546557485230898539651354907499,64.64,64.79,4518016,63.867958,2921661,1,,-1,heur
grid020x020,400,760,grid020x020_01_9275,198,958979036662929619406859624886958746851620546557485230898539651354907499,64.01,64.15,4517348,63.237990,2921661,1,,-1,heur
LGC_exp_instance009,549,639,LGC_exp_instance009_01,270,,1796.16,1800.44,146003464,,,0,,,orig
david,87,406,david_02,35,1233653689761797,77.55,77.74,4508292,55.527424,5193482,1,,9,orig
hc-power-11,21,28,hc-power-11_01,9,12351,0.01,0.01,31988,0.000652,92,1,,21,orig
