Input graph file parsed. # of vertices = 79, # of edges = 118
s 2 6 9 11 14 4 16 21 24 26 29 19 31 36 39 41 44 34 46 51 54 56 59 49 61 66 69 71 74 64 76 79
Solution space ZDD construction start
Solution space ZDD construction end
Solution space ZDD construction time = 0.007082
Solution space ZDD size = 316
# of elements in the solution space = 687998789526551
Start searching the longest reconfiguration sequence
Step 1 time = 0.000266, # ZDD nodes = 64, # elems = 6
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 36 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 39 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 41 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 44 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 46 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 49 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 48 51 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 48 50 54 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 48 50 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 48 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 45 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 42 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 43 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 38 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 39 41 44 46 49 52 53 56 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 39 41 44 46 49 52 53 55 59 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 39 41 44 46 49 52 53 55 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 39 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 35 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 33 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 30 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 41 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 44 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 40 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 24 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 20 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 18 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 26 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 29 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 25 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 9 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 5 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 11 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 14 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 10 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 2 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 4 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 16 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
a 1 3 7 8 12 13 15 19 22 23 27 28 31 34 37 38 42 43 46 49 52 53 57 58 61 64 66 69 71 74 76 79
